version,ba,datatype,market,value,point_time
3,CAISO_ZP26,MOER,RTM,966.00,2019-01-26 15:40:00 UTC
3,CAISO_ZP26,MOER,RTM,966.00,2019-01-26 15:40:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-01-26 15:45:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-01-26 15:45:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-01-26 15:50:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-01-26 15:50:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-01-26 15:55:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-01-26 15:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-26 16:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-26 16:00:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-01-26 16:10:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-01-26 16:10:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-01-26 16:15:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-01-26 16:15:00 UTC
3,CAISO_ZP26,MOER,RTM,282.00,2019-01-26 16:30:00 UTC
3,CAISO_ZP26,MOER,RTM,282.00,2019-01-26 16:30:00 UTC
3,CAISO_ZP26,MOER,RTM,73.00,2019-01-26 16:35:00 UTC
3,CAISO_ZP26,MOER,RTM,73.00,2019-01-26 16:35:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:40:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:40:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:45:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:45:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:50:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:50:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:55:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 16:55:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:00:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:00:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:15:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:15:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:20:00 UTC
3,CAISO_ZP26,MOER,RTM,46.00,2019-01-26 17:20:00 UTC
3,CAISO_ZP26,MOER,RTM,144.00,2019-01-26 17:25:00 UTC
3,CAISO_ZP26,MOER,RTM,144.00,2019-01-26 17:25:00 UTC
3,CAISO_ZP26,MOER,RTM,162.00,2019-01-26 17:30:00 UTC
3,CAISO_ZP26,MOER,RTM,162.00,2019-01-26 17:30:00 UTC
3,CAISO_ZP26,MOER,RTM,376.00,2019-01-26 17:35:00 UTC
3,CAISO_ZP26,MOER,RTM,376.00,2019-01-26 17:35:00 UTC
3,CAISO_ZP26,MOER,RTM,131.00,2019-01-26 17:40:00 UTC
3,CAISO_ZP26,MOER,RTM,131.00,2019-01-26 17:40:00 UTC
3,CAISO_ZP26,MOER,RTM,716.00,2019-01-26 17:45:00 UTC
3,CAISO_ZP26,MOER,RTM,716.00,2019-01-26 17:45:00 UTC
3,CAISO_ZP26,MOER,RTM,684.00,2019-01-26 17:50:00 UTC
3,CAISO_ZP26,MOER,RTM,684.00,2019-01-26 17:50:00 UTC
3,CAISO_ZP26,MOER,RTM,625.00,2019-01-26 18:00:00 UTC
3,CAISO_ZP26,MOER,RTM,625.00,2019-01-26 18:00:00 UTC
3,CAISO_ZP26,MOER,RTM,617.00,2019-01-26 18:05:00 UTC
3,CAISO_ZP26,MOER,RTM,617.00,2019-01-26 18:05:00 UTC
3,CAISO_ZP26,MOER,RTM,658.00,2019-01-26 18:10:00 UTC
3,CAISO_ZP26,MOER,RTM,658.00,2019-01-26 18:10:00 UTC
3,CAISO_ZP26,MOER,RTM,699.00,2019-01-26 18:15:00 UTC
3,CAISO_ZP26,MOER,RTM,699.00,2019-01-26 18:15:00 UTC
3,CAISO_ZP26,MOER,RTM,674.00,2019-01-26 18:20:00 UTC
3,CAISO_ZP26,MOER,RTM,674.00,2019-01-26 18:20:00 UTC
3,CAISO_ZP26,MOER,RTM,697.00,2019-01-26 18:25:00 UTC
3,CAISO_ZP26,MOER,RTM,697.00,2019-01-26 18:25:00 UTC
3,CAISO_ZP26,MOER,RTM,665.00,2019-01-26 18:30:00 UTC
3,CAISO_ZP26,MOER,RTM,665.00,2019-01-26 18:30:00 UTC
3,CAISO_ZP26,MOER,RTM,626.00,2019-01-26 18:35:00 UTC
3,CAISO_ZP26,MOER,RTM,626.00,2019-01-26 18:35:00 UTC
3,CAISO_ZP26,MOER,RTM,577.00,2019-01-26 18:40:00 UTC
3,CAISO_ZP26,MOER,RTM,577.00,2019-01-26 18:40:00 UTC
3,CAISO_ZP26,MOER,RTM,558.00,2019-01-26 18:45:00 UTC
3,CAISO_ZP26,MOER,RTM,558.00,2019-01-26 18:45:00 UTC
3,CAISO_ZP26,MOER,RTM,498.00,2019-01-26 18:50:00 UTC
3,CAISO_ZP26,MOER,RTM,498.00,2019-01-26 18:50:00 UTC
3,CAISO_ZP26,MOER,RTM,510.00,2019-01-26 18:55:00 UTC
3,CAISO_ZP26,MOER,RTM,510.00,2019-01-26 18:55:00 UTC
3,CAISO_ZP26,MOER,RTM,777.00,2019-01-26 19:05:00 UTC
3,CAISO_ZP26,MOER,RTM,777.00,2019-01-26 19:05:00 UTC
3,CAISO_ZP26,MOER,RTM,865.00,2019-01-26 19:10:00 UTC
3,CAISO_ZP26,MOER,RTM,865.00,2019-01-26 19:10:00 UTC
3,CAISO_ZP26,MOER,RTM,694.00,2019-01-26 19:15:00 UTC
3,CAISO_ZP26,MOER,RTM,694.00,2019-01-26 19:15:00 UTC
3,CAISO_ZP26,MOER,RTM,658.00,2019-01-26 19:20:00 UTC
3,CAISO_ZP26,MOER,RTM,658.00,2019-01-26 19:20:00 UTC
3,CAISO_ZP26,MOER,RTM,648.00,2019-01-26 19:25:00 UTC
3,CAISO_ZP26,MOER,RTM,648.00,2019-01-26 19:25:00 UTC
3,CAISO_ZP26,MOER,RTM,678.00,2019-01-26 19:30:00 UTC
3,CAISO_ZP26,MOER,RTM,678.00,2019-01-26 19:30:00 UTC
3,CAISO_ZP26,MOER,RTM,641.00,2019-01-26 19:35:00 UTC
3,CAISO_ZP26,MOER,RTM,641.00,2019-01-26 19:35:00 UTC
3,CAISO_ZP26,MOER,RTM,641.00,2019-01-26 19:40:00 UTC
3,CAISO_ZP26,MOER,RTM,641.00,2019-01-26 19:40:00 UTC
3,CAISO_ZP26,MOER,RTM,559.00,2019-01-26 19:45:00 UTC
3,CAISO_ZP26,MOER,RTM,559.00,2019-01-26 19:45:00 UTC
3,CAISO_ZP26,MOER,RTM,590.00,2019-01-26 19:50:00 UTC
3,CAISO_ZP26,MOER,RTM,590.00,2019-01-26 19:50:00 UTC
3,CAISO_ZP26,MOER,RTM,626.00,2019-01-26 19:55:00 UTC
3,CAISO_ZP26,MOER,RTM,626.00,2019-01-26 19:55:00 UTC
3,CAISO_ZP26,MOER,RTM,642.00,2019-01-26 20:05:00 UTC
3,CAISO_ZP26,MOER,RTM,642.00,2019-01-26 20:05:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:15:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:15:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:20:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:20:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:25:00 UTC
3,CAISO_ZP26,MOER,RTM,583.00,2019-01-26 20:25:00 UTC
3,CAISO_ZP26,MOER,RTM,582.00,2019-01-26 20:30:00 UTC
3,CAISO_ZP26,MOER,RTM,582.00,2019-01-26 20:30:00 UTC
3,CAISO_ZP26,MOER,RTM,564.00,2019-01-26 20:35:00 UTC
3,CAISO_ZP26,MOER,RTM,564.00,2019-01-26 20:35:00 UTC
3,CAISO_ZP26,MOER,RTM,565.00,2019-01-26 20:40:00 UTC
3,CAISO_ZP26,MOER,RTM,565.00,2019-01-26 20:40:00 UTC
3,CAISO_ZP26,MOER,RTM,373.00,2019-01-26 20:45:00 UTC
3,CAISO_ZP26,MOER,RTM,373.00,2019-01-26 20:45:00 UTC
3,CAISO_ZP26,MOER,RTM,481.00,2019-01-26 20:50:00 UTC
3,CAISO_ZP26,MOER,RTM,481.00,2019-01-26 20:50:00 UTC
3,CAISO_ZP26,MOER,RTM,468.00,2019-01-26 20:55:00 UTC
3,CAISO_ZP26,MOER,RTM,468.00,2019-01-26 20:55:00 UTC
3,CAISO_ZP26,MOER,RTM,612.00,2019-01-26 21:00:00 UTC
3,CAISO_ZP26,MOER,RTM,612.00,2019-01-26 21:00:00 UTC
3,CAISO_ZP26,MOER,RTM,612.00,2019-01-26 21:05:00 UTC
3,CAISO_ZP26,MOER,RTM,612.00,2019-01-26 21:05:00 UTC
3,CAISO_ZP26,MOER,RTM,600.00,2019-01-26 21:10:00 UTC
3,CAISO_ZP26,MOER,RTM,600.00,2019-01-26 21:10:00 UTC
3,CAISO_ZP26,MOER,RTM,615.00,2019-01-26 21:15:00 UTC
3,CAISO_ZP26,MOER,RTM,615.00,2019-01-26 21:15:00 UTC
3,CAISO_ZP26,MOER,RTM,632.00,2019-01-26 21:20:00 UTC
3,CAISO_ZP26,MOER,RTM,632.00,2019-01-26 21:20:00 UTC
3,CAISO_ZP26,MOER,RTM,714.00,2019-01-26 21:25:00 UTC
3,CAISO_ZP26,MOER,RTM,714.00,2019-01-26 21:25:00 UTC
3,CAISO_ZP26,MOER,RTM,721.00,2019-01-26 21:30:00 UTC
3,CAISO_ZP26,MOER,RTM,721.00,2019-01-26 21:30:00 UTC
3,CAISO_ZP26,MOER,RTM,630.00,2019-01-26 21:35:00 UTC
3,CAISO_ZP26,MOER,RTM,630.00,2019-01-26 21:35:00 UTC
3,CAISO_ZP26,MOER,RTM,618.00,2019-01-26 21:40:00 UTC
3,CAISO_ZP26,MOER,RTM,618.00,2019-01-26 21:40:00 UTC
3,CAISO_ZP26,MOER,RTM,663.00,2019-01-26 21:45:00 UTC
3,CAISO_ZP26,MOER,RTM,663.00,2019-01-26 21:45:00 UTC
3,CAISO_ZP26,MOER,RTM,717.00,2019-01-26 21:50:00 UTC
3,CAISO_ZP26,MOER,RTM,717.00,2019-01-26 21:50:00 UTC
3,CAISO_ZP26,MOER,RTM,619.00,2019-01-26 21:55:00 UTC
3,CAISO_ZP26,MOER,RTM,619.00,2019-01-26 21:55:00 UTC
3,CAISO_ZP26,MOER,RTM,686.00,2019-01-26 22:00:00 UTC
3,CAISO_ZP26,MOER,RTM,686.00,2019-01-26 22:00:00 UTC
3,CAISO_ZP26,MOER,RTM,753.00,2019-01-26 22:05:00 UTC
3,CAISO_ZP26,MOER,RTM,753.00,2019-01-26 22:05:00 UTC
3,CAISO_ZP26,MOER,RTM,427.00,2019-01-26 22:10:00 UTC
3,CAISO_ZP26,MOER,RTM,427.00,2019-01-26 22:10:00 UTC
3,CAISO_ZP26,MOER,RTM,51.00,2019-01-26 22:15:00 UTC
3,CAISO_ZP26,MOER,RTM,51.00,2019-01-26 22:15:00 UTC
3,CAISO_ZP26,MOER,RTM,427.00,2019-01-26 22:20:00 UTC
3,CAISO_ZP26,MOER,RTM,427.00,2019-01-26 22:20:00 UTC
3,CAISO_ZP26,MOER,RTM,775.00,2019-01-26 22:30:00 UTC
3,CAISO_ZP26,MOER,RTM,775.00,2019-01-26 22:30:00 UTC
3,CAISO_ZP26,MOER,RTM,721.00,2019-01-26 22:35:00 UTC
3,CAISO_ZP26,MOER,RTM,721.00,2019-01-26 22:35:00 UTC
3,CAISO_ZP26,MOER,RTM,832.00,2019-01-26 22:40:00 UTC
3,CAISO_ZP26,MOER,RTM,832.00,2019-01-26 22:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-01-26 22:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-01-26 22:45:00 UTC
3,CAISO_ZP26,MOER,RTM,980.00,2019-01-26 22:50:00 UTC
3,CAISO_ZP26,MOER,RTM,980.00,2019-01-26 22:50:00 UTC
3,CAISO_ZP26,MOER,RTM,867.00,2019-01-26 22:55:00 UTC
3,CAISO_ZP26,MOER,RTM,867.00,2019-01-26 22:55:00 UTC
3,CAISO_ZP26,MOER,RTM,382.00,2019-01-26 23:00:00 UTC
3,CAISO_ZP26,MOER,RTM,382.00,2019-01-26 23:00:00 UTC
3,CAISO_ZP26,MOER,RTM,358.00,2019-01-26 23:05:00 UTC
3,CAISO_ZP26,MOER,RTM,358.00,2019-01-26 23:05:00 UTC
3,CAISO_ZP26,MOER,RTM,388.00,2019-01-26 23:10:00 UTC
3,CAISO_ZP26,MOER,RTM,388.00,2019-01-26 23:10:00 UTC
3,CAISO_ZP26,MOER,RTM,51.00,2019-01-26 23:15:00 UTC
3,CAISO_ZP26,MOER,RTM,51.00,2019-01-26 23:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1062.00,2019-01-26 23:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1062.00,2019-01-26 23:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1069.00,2019-01-26 23:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1069.00,2019-01-26 23:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1040.00,2019-01-26 23:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1040.00,2019-01-26 23:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-01-26 23:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-01-26 23:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1068.00,2019-01-26 23:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1068.00,2019-01-26 23:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1064.00,2019-01-26 23:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1064.00,2019-01-26 23:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-01-26 23:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-01-26 23:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-26 23:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-26 23:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-01-27 00:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-01-27 00:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-01-27 00:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-01-27 00:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-27 00:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-27 00:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-27 00:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-27 00:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-01-27 00:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-01-27 00:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 00:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 00:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 00:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 00:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 00:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 00:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1039.00,2019-01-27 00:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1039.00,2019-01-27 00:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 00:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 00:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-01-27 00:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-01-27 00:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-01-27 00:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-01-27 00:55:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-01-27 01:00:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-01-27 01:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-01-27 01:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-01-27 01:10:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-01-27 01:15:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-01-27 01:15:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-01-27 01:20:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-01-27 01:20:00 UTC
3,CAISO_ZP26,MOER,RTM,987.00,2019-01-27 01:25:00 UTC
3,CAISO_ZP26,MOER,RTM,987.00,2019-01-27 01:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-01-27 01:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-01-27 01:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-01-27 01:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-01-27 01:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-01-27 01:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-01-27 01:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 01:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-01-27 01:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-27 01:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-01-27 01:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-01-27 02:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-01-27 02:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-01-27 02:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1043.00,2019-01-27 02:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1043.00,2019-01-27 02:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1041.00,2019-01-27 02:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1041.00,2019-01-27 02:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-01-27 02:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 02:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 02:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 02:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-01-27 02:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-01-27 03:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-01-27 03:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1061.00,2019-01-27 03:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-01-27 03:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-01-27 03:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 03:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 03:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1065.00,2019-01-27 03:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1065.00,2019-01-27 03:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1066.00,2019-01-27 03:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1066.00,2019-01-27 03:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1063.00,2019-01-27 03:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-01-27 04:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 04:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1049.00,2019-01-27 04:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1049.00,2019-01-27 04:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1049.00,2019-01-27 04:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1049.00,2019-01-27 04:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 04:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 04:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 04:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 04:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-01-27 05:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-01-27 05:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1033.00,2019-01-27 05:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1033.00,2019-01-27 05:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-01-27 05:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-01-27 05:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1033.00,2019-01-27 05:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1033.00,2019-01-27 05:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1055.00,2019-01-27 05:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 05:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1048.00,2019-01-27 05:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1029.00,2019-01-27 05:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1029.00,2019-01-27 05:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 05:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1050.00,2019-01-27 05:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1047.00,2019-01-27 05:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1047.00,2019-01-27 05:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-01-27 06:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-01-27 06:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-27 06:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-01-27 06:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-01-27 06:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-01-27 06:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-01-27 06:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-01-27 06:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 06:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 06:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-01-27 06:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-01-27 06:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 06:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-01-27 06:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-01-27 06:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-01-27 06:40:00 UTC
